,screen_name,OriginalAuthor,Type
2460,Marta_Adams,timkaine,RT
212,MarthLuca,socflyny,RT
3352,MarthaV56865768,tedlieu,RT
1007,Marvo23927052,BleedingRedDan,RT
2934,Marvo23927052,GayRepublicSwag,RT
5217,MaryCar24877938,SecretaryCarson,RT
1298,MaryCar52186774,wokeluisa,RT
4129,MaryClaireHolm1,tedlieu,RT
1346,MaryGoo26898598,NIVIsa4031,RT
5078,MaryKayGregory2,SiddonsDan,RT
689,MaryKeithBare1,ProudResister,RT
514,MaryMuenchrath,funder,RT
4840,MaryOsb36485285,BleedingRedDan,RT
802,MaryQueenfspots,RandyRainbow,RT
3003,MaryWal13072003,UPROXXNews,RT
1042,Maryandus,RedWaveRising,RT
4076,Maryleemilazzo,RonWyden,RT
543,MaryyMcCoy,LeahR77,RT
1913,MaryyMcCoy,alozrasT15,RT
3647,MaslaviYolande,The_Trump_Train,RT
3867,MassachusettsWx,MassachusettsWx,Original
1778,MasterTechJohn,LeahR77,RT
5226,Mathieutakam,Mathieutakam,Original
5849,MatthewACherry,MatthewACherry,Original
740,MatthewMinnick5,B75434425,RT
4454,MatthewsLinda,FoxNews,RT
4187,Mattsanti595,charliekirk11,RT
4157,Mattschneider75,franifio,RT
3749,Matvalley1,Matvalley1,Original
2168,MaureenFrench,MaureenFrench,Original
5826,MaureenFrench,MaureenFrench,Original
4903,MaureenShilaly,clivebushjd,RT
5034,MaureenSiman,SQZTheOrange,RT
3159,MaxAngeles6,AmericanHotLips,RT
6170,MaxBoot,MaxBoot,Original
2797,MaximoRoggero,RyanAFournier,RT
5947,Maximus_4EVR,Maximus_4EVR,Original
5931,Maxinerunner,Maxinerunner,Original
4551,Maxzen2004,YoungDems4Trump,RT
4235,McCroryQuint,OldRowOfficial,RT
5881,McGuffieLad,McGuffieLad,Original
4759,McgrealPatricia,WhiteHouse,RT
2883,MckinseyJoanne,johncardillo,RT
6145,MediaJuggernaut,MediaJuggernaut,Original
1956,MeemsieB,SenateDems,RT
4763,Mel_Ann6944,strait328,RT
5082,MelaniePutz,tedlieu,RT
1118,MelissaHanbey,funder,RT
4766,MelissaKHobbs,ColumbiaBugle,RT
4681,MelodyJ67553926,clivebushjd,RT
965,MelvaV5,RepFredUpton,RT
3487,Mente_Macabra,GIPHYCute,RT
6245,MercyForAnimals,MercyForAnimals,Original
1716,MerlinGyr,mpeachdorange,RT
6702,Merry__Can,Merry__Can,Original
876,Mfjean0213,itsEdwardOZ,RT
1015,MiChMa4,B75434425,RT
3895,MiaElizabeth018,elizabethforma,RT
1014,MiamiPapers,WhipHoyer,RT
3518,Michael84782468,wattsjim,RT
5989,MichaelAusiello,MichaelAusiello,Original
6789,MichaelCPB1,MichaelCPB1,Original
2356,MichaelDelauzon,VP,RT
6783,MichaelEMann,MichaelEMann,Original
1653,MichaelEMann,MichaelEMann,Original
1825,MichaelJBenelli,NBCNightlyNews,RT
1474,MichaelPGrande,TeaPainUSA,RT
1168,MichaelSalamone,MichaelSalamone,Original
1123,MichaelWGaul1,RepFredUpton,RT
427,MicheleG_AF,ArthritisFdn,RT
4643,MichelleLavoie,tedlieu,RT
1238,MichelleNeele12,mcspocky,RT
2039,MichelleSibley8,MichelleSibley8,Original
5191,Michelle_IC,SethAbramson,RT
124,Mickeleh,Mickeleh,Original
4442,MickeyShuey,samrhall,RT
626,Mickeygw1,funder,RT
5387,Microsingular,Microsingular,Original
578,Microsingular,Microsingular,Original
5552,Microsingular,Microsingular,Original
4060,MiddleClazzMom,SuperAndrea,RT
2311,MightyManGMan,MightyManGMan,Original
3085,MiguelAngelC29,Juliococo,RT
2840,Mike14320214,GOP,RT
6396,MikeDMarler,MikeDMarler,Original
860,MikeFlannigan78,MikeFlannigan78,Original
4623,MikeLittle46121,PammyGun,RT
5061,MikeMartucci2,tedlieu,RT
4466,MikeMb092159,RonWyden,RT
3579,Mikey_Howell17,FoxNews,RT
5028,Mikey_Mcmikrson,denvernight,RT
1638,MilanowskiCarol,VABVOX,RT
2692,Milderado,ArthurSchwartz,RT
5312,MillenPolitics,MillenPolitics,Original
6650,Millenial_Con,Millenial_Con,Original
104,MillerPeakAZ,ScottPresler,RT
4992,MillerScott4,profcarroll,RT
6172,Millie__Weaver,Millie__Weaver,Original
418,MimiBayposhmark,funder,RT
4091,Minidriver1Ron,ericbolling,RT
2411,Ministerofblog,RSBNetwork,RT
368,MissAngSays,wokeluisa,RT
1992,MissICU2,WhiteHouse,RT
5434,MissMaga2016,MissMaga2016,Original
4488,Miss_Kolette,Miss_Kolette,Original
1070,Mitch68Joe,BleedingRedDan,RT
918,MitchellDStein1,MitchellDStein1,Original
4161,Mitva_Patel,FoxNewsResearch,RT
4224,MizelMoney,MizelMoney,Original
2805,Mkbb49Lynda,StockMonsterVIP,RT
1579,MoCo_ACLU,ACLU,RT
5807,MoMoneyMitt,MoMoneyMitt,Original
4342,Mompreneur_of_3,Mompreneur_of_3,Original
2415,Mon9lem,funder,RT
5701,Mona_harrison,Mona_harrison,Original
4369,Monaca6,FoxNewsResearch,RT
4823,Monbebe1Tg,hatedtruthpig77,RT
651,MonicaMelvin12,B75434425,RT
1781,MonsterMarcia,JFPerseveranda,RT
3654,MontPewitt,charliekirk11,RT
500,MoodyMannie,AMErikaNGIRLBOT,RT
4913,Moonshine1931,FMoniteau,RT
3079,MooseManofSTX,FoxNews,RT
3719,MorePax,pipelnrwife,RT
4616,MorePax,CBSNews,RT
6698,MorningDawn3060,MorningDawn3060,Original
4929,MorningDawn3060,MorningDawn3060,Original
1954,Moshi0313,ReaganBattalion,RT
567,MosqueraDonna,1Jedi_Rey,RT
2146,MosquitoUSA,MosquitoUSA,Original
1012,Motleyson,B75434425,RT
4329,MousseauJim,glblchangedjt,RT
5893,MoveOn,MoveOn,Original
5489,MoveOn,MoveOn,Original
5844,MoveOn,MoveOn,Original
5466,MoveOn,MoveOn,Original
3729,Moxi_Mimi,OfficeOfMike,RT
6420,MrAbortion,MrAbortion,Original
6500,MrBaseball1960,MrBaseball1960,Original
4934,MrBaseball1960,ClintonM614,RT
4925,MrMikeDawson1,vannsmole,RT
2576,MrStuartGordon,jdice03,RT
3074,MrThomasMagnum,OfficeOfMike,RT
5735,MrsArboe,MrsArboe,Original
198,MrsArboe,MrsArboe,Original
5377,MrsArboe,MrsArboe,Original
1522,MrsMcK42,ProudResister,RT
3135,MrsMelinda88,mikandynothem,RT
5789,Mrs_Cldh,Mrs_Cldh,Original
1030,MsAlachuaCounty,B75434425,RT
3848,MsGoldiesMan,polishprincessh,RT
1296,MsKerolynC,MsKerolynC,Original
6260,MsMagazine,MsMagazine,Original
6436,MsMagazine,MsMagazine,Original
583,MsMaryJE,DTrumpPoll,RT
766,MsRuthedelaRosa,JoyAnnReid,RT
1456,MsSwis,MsSwis,Original
838,MsVAA,HouseGOP,RT
1566,MsWitmerAP,MsWitmerAP,Original
672,MsbethmartinezA,1Jedi_Rey,RT
1221,MstryRdr,SenWarren,RT
1028,MuggleBornNY,RepSwalwell,RT
877,Murdersmash,petercoffin,RT
4186,Muriel395Muriel,RNcat50,RT
1581,Murphy_The_Goat,Murphy_The_Goat,Original
2698,MurrayDgmurray,vannsmole,RT
227,MusicCityDawg,MusicCityDawg,Original
6049,MuslimIQ,MuslimIQ,Original
2963,MutluUm4711,MutluUm4711,Original
5970,MutluUm4711,MutluUm4711,Original
6367,Mutnodjmet,Mutnodjmet,Original
771,MyInfojack11,RepSwalwell,RT
2371,MyPoorNerves__,bellvisuals,RT
2050,MybestgirlHolly,funder,RT
4366,Mylove4dogz,alaskantexanQCT,RT
4902,Myopic_memory,FoxNews,RT
2879,MzGzPhilly,bannerite,RT
69,MzMollyAnna,AMErikaNGIRLBOT,RT
2947,N3rdyGam3r,The_UnSilent_,RT
5876,NARAL,NARAL,Original
1697,NAWN24,jojoh888,RT
2574,NBABeau,NBABeau,Original
5944,NBCNews,NBCNews,Original
5793,NBCNews,NBCNews,Original
5608,NBCNews,NBCNews,Original
5622,NBCNightlyNews,NBCNightlyNews,Original
6597,NCRIUS,NCRIUS,Original
5920,NCarlosPinto,NCarlosPinto,Original
4193,NCbgirl,alaskantexanQCT,RT
5555,NIVIsa4031,NIVIsa4031,Original
6548,NIVIsa4031,NIVIsa4031,Original
5756,NIVIsa4031,NIVIsa4031,Original
6576,NIVIsa4031,NIVIsa4031,Original
1533,NJ_Optimist,DeplorableVet_,RT
5259,NOSGAMES,Ophelia22345,RT
6014,NWPinPDX,NWPinPDX,Original
1311,NYB9093,funder,RT
4106,NYDailyNews,NYDailyNews,Original
6544,NYDailyNews,NYDailyNews,Original
5404,NYDailyNews,NYDailyNews,Original
1677,NYUNDERGROUND,VP,RT
3459,NYlovesTrump,PoliceFirstNow,RT
3208,N_Rode,N_Rode,Original
423,N_VSBLE,B75434425,RT
1377,NadelleWilson,ProudResister,RT
5083,Namkyo1605Maria,OfficeOfMike,RT
4017,Nancabell,tedlieu,RT
426,Nancy95709393,wokeluisa,RT
4477,Nancy99881612,KelemenCari,RT
1748,NancyMcKnight11,SiddonsDan,RT
6008,NancyPelosi,NancyPelosi,Original
6487,NancyPelosi,NancyPelosi,Original
4530,NancyPeloski,NancyPeloski,Original
2011,NancycBa1,chuckwoolery,RT
2382,NatKenKasai,NatKenKasai,Original
331,NateSparks130,Dr_CMGreer,RT
5718,NathanBomey,NathanBomey,Original
1397,NatrinaLawson,PiperPerabo,RT
3920,NcDeborah,Bradybuzz,RT
603,NdnWmn2014,mcspocky,RT
1858,Necroxis9,Necroxis9,Original
4150,NeedDonaldTrump,GOP,RT
591,NeenieHall,calidhd,RT
2827,Neerlyantique,trashpanda2018,RT
4489,NeilHun96678598,CarmineZozzora,RT
4738,NellieDussert7,GaryStLawrence,RT
363,NellyAbkowicz,wokeluisa,RT
3345,NeonVoxel,ConservaMomUSA,RT
6594,Nevada4Anzalone,Nevada4Anzalone,Original
4052,NeverWasABot,ClintonM614,RT
5540,NewDay,NewDay,Original
1327,NewDay,NewDay,Original
267,NewEconomics,democracyatwrk,RT
3041,NewOnKM,NewOnKM,Original
3919,NewYorkDoll911,eugenegu,RT
1240,NewYorkPlanet,NewYorkPlanet,Original
4072,NewportLost,ClintonM614,RT
2649,NewsBlurt,FoxNews,RT
5737,NewsHour,NewsHour,Original
5856,NewsHour,NewsHour,Original
6206,NewsHour,NewsHour,Original
6195,NewsHour,NewsHour,Original
6419,NewsHour,NewsHour,Original
6485,NewsHour,NewsHour,Original
2862,NewsJunkie107,NewsJunkie107,Original
3753,NewsJunkie60,juuuust_sayin,RT
6782,NewsPuppet,NewsPuppet,Original
6686,NewsPuppet,NewsPuppet,Original
3928,NewsSMFH,larryelder,RT
1205,News_Craig,News_Craig,Original
1568,NewsatNoon1,funder,RT
4711,NgahuiaHarold,GenJohnKelly,RT
2742,NicciWil,tedlieu,RT
4493,NickNicholsLanc,ClintonM614,RT
4570,NickRecchio,clivebushjd,RT
5445,Nick_Hawatmeh,Nick_Hawatmeh,Original
4782,NicoleL05132000,SenatorDurbin,RT
868,NicoleSavoie5,FoxNews,RT
1787,NicoleSganga,NicoleSganga,Original
6176,Nigel_Farage,Nigel_Farage,Original
2954,Nilyst12,RyanAFournier,RT
3200,NinetyEight_6,Franklin_Graham,RT
6374,NinjaEconomics,NinjaEconomics,Original
328,NinjaPosition_,JoyAnnReid,RT
4826,NitoOdin,michaeljknowles,RT
3883,NixonBauer,RyanAFournier,RT
4690,No1CookieLady,FMoniteau,RT
5054,NoDrama999,RonWyden,RT
5296,NoLeftTurn2,ClintonM614,RT
1229,Nobles2017,funder,RT
1478,NoneSoBlind,NoneSoBlind,Original
1252,Nono_Yobiz69,B75434425,RT
6573,Nonsensicole,Nonsensicole,Original
4649,Nonsensicole,Nonsensicole,Original
6363,NoodleNat,NoodleNat,Original
4486,Nopass43G,ClintonM614,RT
3582,NoraShoen,The_UnSilent_,RT
479,Noratoriou5,justicedems,RT
2684,NorrisReed6,dbongino,RT
885,Norvell12James,B75434425,RT
496,Norway4Trump,Norway4Trump,Original
882,NoseyEin,RandyRainbow,RT
1911,NotARaja,NotARaja,Original
4417,NotBadFrog,ChooseToBFree,RT
2307,NouriNv,MoveOn,RT
282,NovamanBob,DuszaLukasz,RT
1115,NoveltyTrump,NoveltyTrump,Original
4040,NowDemandTrump,tedlieu,RT
266,NowThinkAgain,NowThinkAgain,Original
635,NoyzeSmythe,RepSwalwell,RT
3468,Nsjak4ever13,gal_deplorable,RT
5002,Nursie2Allen,_Makada_,RT
4194,NuseUSMC,KelemenCari,RT
2391,NvrRyan,ClintonM614,RT
231,NyanRage,wokeluisa,RT
703,OBAMAHASBIGEARS,OBAMAHASBIGEARS,Original
2482,OBTinia,sahilkapur,RT
5390,OFA,OFA,Original
209,OFA_CA,OFA,RT
3086,OGPurpleJohnson,ajplus,RT
6759,OP_Society,OP_Society,Original
1634,OVOJulio,Breaking911,RT
6729,ObamaWhiteHouse,ObamaWhiteHouse,Original
5420,Obamaisnuts,Obamaisnuts,Original
379,Obamaisnuts,Obamaisnuts,Original
6473,ObscureAaron,ObscureAaron,Original
4131,OccDemParody,OccDemParody,Original
3924,Occoquan1,Alyssa_Milano,RT
91,OccuCorporatism,IndivisibleTeam,RT
475,Oconndx,AMErikaNGIRLBOT,RT
1849,OddStats,OddStats,Original
4646,Odel_Roo,ClintonM614,RT
2,Odette_JoMoreau,BWDR,RT
2878,OfeiraWalmer,perfectsliders,RT
4312,Office39,AtomicAnalyst,RT
5979,OfficeOfMike,OfficeOfMike,Original
2999,OgdenFrost1,Millie__Weaver,RT
1140,Ogrebears,KCBSNews,RT
5752,OhNoSheTwitnt,OhNoSheTwitnt,Original
3399,Okiyome,JoyAnnReid,RT
5475,OldCraig,OldCraig,Original
5698,OldManStoneZone,OldManStoneZone,Original
1458,OldManStoneZone,OldManStoneZone,Original
6618,OldRowOfficial,OldRowOfficial,Original
2665,OldSkoolTarHeel,prageru,RT
4416,OldTroll_3,foxnewspolitics,RT
5183,Oldgma3,grantstern,RT
2799,Oldgringo12,carolrhartsell,RT
3358,OlePaske,FoxNews,RT
6068,OliMauritania,OliMauritania,Original
6555,OliverMcGee,OliverMcGee,Original
6151,OliverMcGee,OliverMcGee,Original
4092,OliviaMCummings,elizabethforma,RT
1962,OliviaOHea,OliviaOHea,Original
3174,OmenProp,OmenProp,Original
1766,OnALonelyRoad,OnALonelyRoad,Original
1886,OnTheCaseMan,MarkWarner,RT
5840,On_The_Hook,On_The_Hook,Original
1755,OneDayLonger,funder,RT
5863,OneInfiniteZer0,OneInfiniteZer0,Original
4994,OneRagingAngel,OneRagingAngel,Original
6005,OnionPolitics,OnionPolitics,Original
6337,OnionPolitics,OnionPolitics,Original
5443,OnlyCyrusReport,OnlyCyrusReport,Original
444,OnlyCyrusReport,OnlyCyrusReport,Original
481,Ontheotherhand,Ontheotherhand,Original
6717,OpenThePrimary,OpenThePrimary,Original
4815,OpeningEyez,TheDisrespectre,RT
6815,Ophelia22345,Ophelia22345,Original
6017,OrgIAC,OrgIAC,Original
4905,OriginalChele,DGComedy,RT
4495,OtisKit,kwilli1046,RT
2514,OurFreedom3,SenBooker,RT
4990,OutHouseAtty,tedlieu,RT
2097,OutOf666Matrix,Scavino45,RT
1532,OutOfTheBlue201,ByeByeObama1,RT
5229,OverTheMoonbat,OverTheMoonbat,Original
1564,Ozato2000,_Makada_,RT
3987,Ozziedoesit24,theoptionoracle,RT
3861,P123Irene,KTHopkins,RT
4522,P1nkN1ghtmare,lintile,RT
4331,PA4TAXPAYERS,ericbolling,RT
5072,PASHAMENIA,strait328,RT
3652,PATRIOTINDIXIE,lizpeek,RT
1279,PAWWelch17,HouseGOP,RT
2173,PC_GoneWild,PC_GoneWild,Original
296,PDQACCESSORIES,FoxNews,RT
2180,PDelarios,omgdadno,RT
2054,PEACHWEE98,MoMoneyMitt,RT
5543,PENamerican,PENamerican,Original
4914,PGongola,MEL2AUSA,RT
6586,PGutierrez630,PGutierrez630,Original
913,PJ03756028,AMErikaNGIRLBOT,RT
6624,PJ03756028,PJ03756028,Original
2452,PJ03756028,ConradCortez,RT
1881,PJAFreeman,funder,RT
3457,PJH03760080,JeffBales6,RT
6489,PJMedia_com,PJMedia_com,Original
2722,PKLady22,PrimoPolls,RT
797,PKOPEC17,edvotes,RT
5280,PLJ20735,clivebushjd,RT
2651,PLL424,Trumpfan1995,RT
3463,PMV9675,kenvogel,RT
1809,PModibe,Pajjr2016,RT
6044,POTUS,POTUS,Original
6266,PR_Governance,PR_Governance,Original
228,PRoadrunner8776,funder,RT
4607,PWalkerwalker80,RichardBSpencer,RT
973,P_dPowell,SenWarren,RT
4991,Paahipoutu,KelemenCari,RT
1712,Pacheco11German,ExDemLatina,RT
4557,Paez_T222,JrcheneyJohn,RT
2711,PageLeafer,NWPinPDX,RT
62,Pajjr2016,Pajjr2016,Original
5652,Pajjr2016,Pajjr2016,Original
6240,PalmerReport,PalmerReport,Original
4705,PamB60,ricklarsen_,RT
2062,PamBiancoUSN,PamBiancoUSN,Original
4519,PamT817716,KelemenCari,RT
5694,PamelaGeller,PamelaGeller,Original
1961,PamelaLaatz1,ProudResister,RT
6693,PammyGun,PammyGun,Original
4579,Pammyreign,President1Trump,RT
2773,PamulaGustafso5,mohitfreedom,RT
236,Panama6715,Panama6715,Original
5546,PanamaMike00,PanamaMike00,Original
3668,Papamoose5,NewsHour,RT
3562,Papasgrande,jimmykimmel,RT
1025,Parfie,B75434425,RT
6497,ParkerMolloy,ParkerMolloy,Original
4839,ParloLaVerita,tedlieu,RT
5518,Parthenon1,Parthenon1,Original
4778,ParuchGretchen,tedlieu,RT
3556,Passion082,SenSchumer,RT
4789,PatriciaAHenso1,PatriciaAHenso1,Original
1754,PatriciaDumais,PatriciaDumais,Original
3696,PatriciaEagle,thebradfordfile,RT
2069,PatriciaMarsden,PatriciaMarsden,Original
4660,Patrick61804,Dictionarycom,RT
4946,PatrickCDuncan,TheEveryReport,RT
4341,PatrickJLavin,_Makada_,RT
5173,PatriotBrendaM,JrcheneyJohn,RT
776,PatriotKeri,B75434425,RT
5858,PatriotLexi,PatriotLexi,Original
652,PatriotSally,OldCraig,RT
1812,PatriotSally,johncardillo,RT
380,PatriotTank40,RepSwalwell,RT
4943,Patriotancestry,r_little_finger,RT
6344,PatrioticCindy,PatrioticCindy,Original
846,PatrioticCindy,WhiteHouse,RT
3550,Patriotic_Mama,WhiteHouse,RT
1380,Patsy07973167,LessGovMoreFun,RT
1364,Pattib1946,FoxNews,RT
5646,PattyMurray,PattyMurray,Original
6095,PattyMurray,PattyMurray,Original
6243,Patty_diFussa,Patty_diFussa,Original
4515,PauWitkowski,Trey_VonDinkis,RT
3349,PauWitkowski,RyanAFournier,RT
5276,PaulGshanks,SenWarren,RT
6471,PaulLee85,PaulLee85,Original
3432,PaulStewartII,duyeonkim,RT
5141,PaulaAlquist,GeorgiaDirtRoad,RT
3862,PaulaCassarino,painefultruths,RT
2275,Pauldon99493747,WhiteHouse,RT
4407,PaxNostrum,tedlieu,RT
754,PeanutBrittle13,DTrumpPoll,RT
136,Pearce4NM,Pearce4NM,Original
5301,PearlsAmongUs,Ali_H_Soufan,RT
5031,PennPatriotBlog,FoxNews,RT
4878,Penny_G,Ali_H_Soufan,RT
6506,Peoples_Pundit,Peoples_Pundit,Original
5935,Peoples_Pundit,Peoples_Pundit,Original
3886,PerryHammons,StockMonsterVIP,RT
3795,Persistance007,wattsjim,RT
6085,PerspicaciousXY,PerspicaciousXY,Original
1892,PetePetretich,GOP,RT
1690,PeteS77252077,RSBNetwork,RT
4653,PeterLe30125667,MIGOP,RT
664,PeterSimonKim,B75434425,RT
2261,PeterlooPete,StefanMolyneux,RT
1761,Petreblue,SusResister,RT
3283,PetulantPatriot,PetulantPatriot,Original
3019,Pevdb3000,Pevdb3000,Original
896,PftThomsen,wokeluisa,RT
2026,PharmacistRick,MarshaBlackburn,RT
6072,PhilMcCrackin44,PhilMcCrackin44,Original
1661,PhilMcCrackin44,Rose4Austin2018,RT
6534,PhilMcCrackin44,PhilMcCrackin44,Original
6394,PhilMcCrackin44,PhilMcCrackin44,Original
6227,Phil_Lewis_,Phil_Lewis_,Original
259,Phill_McCracken,funder,RT
5853,PhillyD,PhillyD,Original
1125,PhillyTribune,PhillyTribune,Original
57,Phyllis53946680,AMErikaNGIRLBOT,RT
6424,PhyllisC16,PhyllisC16,Original
2931,PhyllisC16,ericbolling,RT
3876,PhyllisHart16,SusanStormXO,RT
4068,PilotGal12,TrumpBrat,RT
5364,PinkBelgium,PinkBelgium,Original
674,PinkIguana11,JanettheIntern,RT
5212,PinkPrism1,builditnow,RT
6697,Pink_About_it,Pink_About_it,Original
5680,Pink_About_it,Pink_About_it,Original
840,PinkwvPink,MissMaga2016,RT
5594,PiperPerabo,PiperPerabo,Original
3651,Piphogs,JrcheneyJohn,RT
2670,PiranhaDinsdale,tedlieu,RT
874,PittsburghTimes,PittsburghTimes,Original
359,PizzaGateLibya,PizzaGateLibya,Original
269,PlanoJoe7,iowa_trump,RT
6197,PolToons,PolToons,Original
6587,PolToons,PolToons,Original
4569,PoliSciGrad18,PoliSciGrad18,Original
5492,Poli_NewSense,Poli_NewSense,Original
6029,PoliceFirstNow,PoliceFirstNow,Original
6406,PolitiFact,PolitiFact,Original
6403,PolitiFact,PolitiFact,Original
6315,PolitiFact,PolitiFact,Original
6405,PolitiFact,PolitiFact,Original
6505,PolitiFact,PolitiFact,Original
6027,PolitiFact,PolitiFact,Original
2252,PolitiKiss1600,funder,RT
3933,PolitiPod,prodem,RT
5355,PoliticalShort,PoliticalShort,Original
5456,PoliticalShort,PoliticalShort,Original
1519,PoliticsOTM,PoliticsOTM,Original
5441,PopulistPapers,PopulistPapers,Original
592,PopulistPapers,PopulistPapers,Original
6541,PorkinsPolicy,PorkinsPolicy,Original
2214,PossumAndPintos,WhiteHouse,RT
2616,Povediitz,MatthewACherry,RT
6242,Poynter,Poynter,Original
3930,PredPete,elizabethforma,RT
2571,Preshusgirl,Hoosiers1986,RT
6687,President1Trump,President1Trump,Original
6331,President1Trump,President1Trump,Original
6277,PressSec,PressSec,Original
3612,Price7Y,Fuctupmind,RT
5339,Prime_Politics,Prime_Politics,Original
6018,PrimoPolls,PrimoPolls,Original
6216,PrisonPlanet,PrisonPlanet,Original
6312,PrisonPlanet,PrisonPlanet,Original
6221,PrisonPlanet,PrisonPlanet,Original
6391,PrisonPlanet,PrisonPlanet,Original
5256,PrithviDas11,Bantibro,RT
4879,PrivateSector45,WhiteHouse,RT
2489,ProIntegrity,ProIntegrity,Original
3940,ProRedWhiteBlue,EdmondDantesUSA,RT
443,ProfessorNP,RepSwalwell,RT
2098,ProffyMystery,PhillyD,RT
5645,ProgressDems,ProgressDems,Original
5867,ProgressDems,ProgressDems,Original
6161,ProgressOfAKind,ProgressOfAKind,Original
5757,ProgressPolls,ProgressPolls,Original
6120,ProgressPolls,ProgressPolls,Original
520,ProgressWeekly,ProgressWeekly,Original
5579,ProudResister,ProudResister,Original
6139,ProudResister,ProudResister,Original
5705,ProudResister,ProudResister,Original
5366,ProudResister,ProudResister,Original
4662,Psychophagia,cspan,RT
3923,Pu55ydestroy3r,Trumperland,RT
6715,Public_Justice,Public_Justice,Original
388,Publksmokr,B75434425,RT
3282,PuddlesCarolina,RepBarbaraLee,RT
5951,PuertoRicoPUR,PuertoRicoPUR,Original
1535,PurpleDuckyDesi,SaysHummingbird,RT
3311,Puzzleface73,Puzzleface73,Original
4805,QAnonWhiteRabbi,QAnonWhiteRabbi,Original
6563,QAnonWhiteRabbi,QAnonWhiteRabbi,Original
666,QCluminati,QCluminati,Original
3827,QLover18,GeorgiaDirtRoad,RT
448,QMRNinFL,funder,RT
916,QTruthSeekerQ,B75434425,RT
5115,Quartepresix,NewsPuppet,RT
1247,QueenMSheba,USATODAY,RT
203,QueenMofJugo,B75434425,RT
304,Queen_Puabi,B75434425,RT
3478,QuickjrQ,vannsmole,RT
3796,Quicksilver2723,FoxNews,RT
1136,QuieroUSA,QuieroUSA,Original
3679,Quiggsie,KaivanShroff,RT
3261,QuisPetitiones,Surabees,RT
215,R1B1776,carrieksada,RT
5892,R1ck79,R1ck79,Original
2570,R8rFanMike,TeaPainUSA,RT
4408,RD2975,Lords_of_Light,RT
4581,RDunkum,eugenegu,RT
1186,RDutze,B75434425,RT
4806,REALHEATHER63,MIGOP,RT
5587,REALtrumpbureau,REALtrumpbureau,Original
4536,REDxFromSpace,The_UnSilent_,RT
2331,RHBrotchner,RepZoeLofgren,RT
3587,RKittyCatoe,FoxNews,RT
1459,RLStamFam7,RLStamFam7,Original
2428,RMGaustad,RMGaustad,Original
3570,RNRFlorida,RNRFlorida,Original
6746,RNcat50,RNcat50,Original
6603,RNcat50,RNcat50,Original
5964,RNixonZombie,RNixonZombie,Original
3732,ROSILVIT,Juliococo,RT
32,RRRDontTreadOn,AmericanLuvSong,RT
5585,RSBNetwork,RSBNetwork,Original
2420,RSmith63324500,WhiteHouse,RT
6062,RT_America,RT_America,Original
5106,RU4Trump2,Gr8AmericanMvmt,RT
6469,RVAwonk,RVAwonk,Original
6630,RVAwonk,RVAwonk,Original
6721,RVAwonk,RVAwonk,Original
2073,RWC25419,RWC25419,Original
3803,RZturbo69,Lady_Star_Gem,RT
1475,R_Faith56,prayingmedic,RT
109,R__Lynn,funder,RT
4580,Rabidus_Umbra,Rabidus_Umbra,Original
3635,Rabidus_Umbra,LVNancy,RT
768,RaceForTheWH,wokeluisa,RT
4525,RachelWalker29,The_UnSilent_,RT
5731,RachelWeisel,RachelWeisel,Original
2688,RadioSpencer,FoxNews,RT
1908,Raejn,TheRevAl,RT
3633,Raffi716,realDonaldTrump,RT
5020,RaiderBurdick,SecretaryCarson,RT
98,Raidermx100,Raidermx100,Original
1066,RalphOrtiz34,AC360,RT
4468,RamavtarMina8,daas_pawan,RT
1446,RamiroSchaefer,RamiroSchaefer,Original
6762,Ramkish82497434,Ramkish82497434,Original
2199,RampCapitalLLC,RampCapitalLLC,Original
3667,RanGa996,DLoesch,RT
842,RandallRossow,LizLemon5759,RT
298,RandiLand31,MaraJade_2017,RT
6653,RandolpheLibre,RandolpheLibre,Original
4502,RandolpheLibre,RandolpheLibre,Original
5341,RandyRainbow,RandyRainbow,Original
1872,Rangerray82,TomiLahren,RT
6745,RapinBill,RapinBill,Original
2769,Raven1464,SenSchumer,RT
483,RavenRantz,RavenRantz,Original
5511,RavenRantz,RavenRantz,Original
353,RaveonRichmond,IronStache,RT
3585,RavynYoko,nowthisnews,RT
790,RayA574,mcspocky,RT
3128,RayDragoo,CRTV,RT
6320,RaylenePatriot,RaylenePatriot,Original
3813,Rayp1971,LouDobbs,RT
894,Rayz2cents,Rayz2cents,Original
5451,Rayz2cents,Rayz2cents,Original
1723,Rbaron169,VP,RT
4006,RdComish,GIJoeOPS,RT
3095,RdComish,WhiteHouse,RT
3334,ReaLindaSteding,wattsjim,RT
5089,Ready_for_us,HuevosDeChivo,RT
5820,ReaganBattalion,ReaganBattalion,Original
3433,ReagansCorpse,OnionPolitics,RT
5542,RealAlexJones,RealAlexJones,Original
5650,RealAlexJones,RealAlexJones,Original
6484,RealAlexJones,RealAlexJones,Original
97,RealBirdLover,wokeluisa,RT
6081,RealCandaceO,RealCandaceO,Original
5291,RealCarlHardt,The_UnSilent_,RT
573,RealDonaldTurd,RealDonaldTurd,Original
6355,RealDrGina,RealDrGina,Original
2439,RealIsaac1971,TeaPainUSA,RT
1191,RealJobRob,AMErikaNGIRLBOT,RT
5187,RealMAGASteve,Millenial_Con,RT
6657,RealMattCouch,RealMattCouch,Original
5583,RealMattCouch,RealMattCouch,Original
5459,RealMattCouch,RealMattCouch,Original
